Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"RPS4Y1","Ribosomal Protein S4 Y-Linked 1","Protein Coding","33","GC0YP002841","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS4Y1"
"CHCHD3","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 3","Protein Coding","36","GC07M132784","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD3"
"HCP5","HLA Complex P5","RNA Gene","28","GC06P031400","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCP5"
"IFI30","IFI30 Lysosomal Thiol Reductase","Protein Coding","39","GC19P018173","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI30"
"THSD4","Thrombospondin Type 1 Domain Containing 4","Protein Coding","36","GC15P071096","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THSD4"
"KCNIP4","Potassium Voltage-Gated Channel Interacting Protein 4","Protein Coding","38","GC04M020728","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNIP4"
"SIRPA","Signal Regulatory Protein Alpha","Protein Coding","43","GC20P001894","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRPA"
"RING1","Ring Finger Protein 1","Protein Coding","41","GC06P033208","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RING1"
"LGALS4","Galectin 4","Protein Coding","38","GC19M041436","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS4"
"MAGI1","Membrane Associated Guanylate Kinase, WW And PDZ Domain Containing 1","Protein Coding","41","GC03M065330","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGI1"
"STK38L","Serine/Threonine Kinase 38 Like","Protein Coding","42","GC12P027243","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK38L"
"MIR449A","MicroRNA 449a","RNA Gene","18","GC05M055171","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR449A"
"TSPY1","Testis Specific Protein Y-Linked 1","Protein Coding","34","GC0YP009469","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPY1"
"KIAA1841","KIAA1841","Protein Coding","34","GC02P061033","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA1841"
"P2RX6","Purinergic Receptor P2X 6","Protein Coding","41","GC22P021015","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX6"
"KLF10","Kruppel Like Factor 10","Protein Coding","42","GC08M102648","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF10"
"NME7","NME/NM23 Family Member 7","Protein Coding","42","GC01M169101","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME7"
"MYO1B","Myosin IB","Protein Coding","38","GC02P191246","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO1B"
"MSH5","MutS Homolog 5","Protein Coding","41","GC06P033420","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH5"
"RTCB","RNA 2',3'-Cyclic Phosphate And 5'-OH Ligase","Protein Coding","35","GC22M032387","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTCB"
"SPPL2A","Signal Peptide Peptidase Like 2A","Protein Coding","38","GC15M050702","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPPL2A"
"SORBS2","Sorbin And SH3 Domain Containing 2","Protein Coding","39","GC04M185585","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORBS2"
"LRP1B","LDL Receptor Related Protein 1B","Protein Coding","39","GC02M140231","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP1B"
"SYNGR1","Synaptogyrin 1","Protein Coding","42","GC22P039350","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNGR1"
"SLC10A7","Solute Carrier Family 10 Member 7","Protein Coding","39","GC04M146253","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC10A7"
"XPO4","Exportin 4","Protein Coding","38","GC13M020777","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPO4"
"GTF2IRD2","GTF2I Repeat Domain Containing 2","Protein Coding","32","GC07M074796","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2IRD2"
"ST6GAL1","ST6 Beta-Galactoside Alpha-2,6-Sialyltransferase 1","Protein Coding","43","GC03P186930","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST6GAL1"
"PLXNA1","Plexin A1","Protein Coding","42","GC03P126988","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXNA1"
"TMSB4X","Thymosin Beta 4 X-Linked","Protein Coding","40","GC0XP012975","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMSB4X"
"BBOX1","Gamma-Butyrobetaine Hydroxylase 1","Protein Coding","41","GC11P027019","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BBOX1"
"DSCR9","Down Syndrome Critical Region 9","RNA Gene","24","GC21P037208","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSCR9"
"RAB5B","RAB5B, Member RAS Oncogene Family","Protein Coding","41","GC12P055973","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5B"
"MTIF3","Mitochondrial Translational Initiation Factor 3","Protein Coding","34","GC13M027436","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTIF3"
"DSCR4","Down Syndrome Critical Region 4","RNA Gene","27","GC21M037951","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSCR4"
"GSDMA","Gasdermin A","Protein Coding","35","GC17P039962","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSDMA"
"RMI2","RecQ Mediated Genome Instability 2","Protein Coding","34","GC16P011250","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RMI2"
"POM121C","POM121 Transmembrane Nucleoporin C","Protein Coding","31","GC07M075416","2.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POM121C"
"IL25","Interleukin 25","Protein Coding","38","GC14P025011","2.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL25"
"EGLN3","Egl-9 Family Hypoxia Inducible Factor 3","Protein Coding","46","GC14M033924","2.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGLN3"
"PPM1L","Protein Phosphatase, Mg2+/Mn2+ Dependent 1L","Protein Coding","38","GC03P160755","2.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1L"
"SLIT3","Slit Guidance Ligand 3","Protein Coding","42","GC05M168661","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLIT3"
"MMP16","Matrix Metallopeptidase 16","Protein Coding","45","GC08M088032","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP16"
"PRICKLE2","Prickle Planar Cell Polarity Protein 2","Protein Coding","38","GC03M064079","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRICKLE2"
"GPM6A","Glycoprotein M6A","Protein Coding","39","GC04M175632","2.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPM6A"
"TMX3","Thioredoxin Related Transmembrane Protein 3","Protein Coding","37","GC18M068673","2.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMX3"
"CCDC33","Coiled-Coil Domain Containing 33","Protein Coding","34","GC15P074217","2.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC33"
"GALNT17","Polypeptide N-Acetylgalactosaminyltransferase 17","Protein Coding","31","GC07P071133","2.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT17"
"EPB41L2","Erythrocyte Membrane Protein Band 4.1 Like 2","Protein Coding","39","GC06M130820","2.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPB41L2"
"C18orf25","Chromosome 18 Open Reading Frame 25","Protein Coding","34","GC18P046173","2.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C18orf25"
"DSCAML1","DS Cell Adhesion Molecule Like 1","Protein Coding","39","GC11M117427","2.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSCAML1"
"CDK2AP1","Cyclin Dependent Kinase 2 Associated Protein 1","Protein Coding","38","GC12M123260","2.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2AP1"
"SLC8A3","Solute Carrier Family 8 Member A3","Protein Coding","43","GC14M070044","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC8A3"
"MIR299","MicroRNA 299","RNA Gene","15","GC14P104440","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR299"
"PTPRR","Protein Tyrosine Phosphatase Receptor Type R","Protein Coding","40","GC12M070638","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRR"
"ORC5","Origin Recognition Complex Subunit 5","Protein Coding","36","GC07M104126","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORC5"
"TRMT10A","TRNA Methyltransferase 10A","Protein Coding","36","GC04M099546","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT10A"
"CADPS","Calcium Dependent Secretion Activator","Protein Coding","41","GC03M062398","2.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CADPS"
"SLA","Src Like Adaptor","Protein Coding","39","GC08M133040","2.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLA"
"TRIM74","Tripartite Motif Containing 74","Protein Coding","28","GC07M072954","2.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM74"
"CDK18","Cyclin Dependent Kinase 18","Protein Coding","39","GC01P205504","2.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK18"
"TAOK1","TAO Kinase 1","Protein Coding","42","GC17P029391","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAOK1"
"LILRA3","Leukocyte Immunoglobulin Like Receptor A3","Protein Coding","30","GC19Mp00270","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LILRA3"
"MOB3B","MOB Kinase Activator 3B","Protein Coding","35","GC09M027316","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOB3B"
"RPP38","Ribonuclease P/MRP Subunit P38","Protein Coding","35","GC10P015097","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPP38"
"VPS37D","VPS37D Subunit Of ESCRT-I","Protein Coding","32","GC07P073667","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS37D"
"PPT2","Palmitoyl-Protein Thioesterase 2","Protein Coding","39","GC06P032153","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPT2"
"XCR1","X-C Motif Chemokine Receptor 1","Protein Coding","38","GC03M046037","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XCR1"
"KRI1","KRI1 Homolog","Protein Coding","32","GC19M010553","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRI1"
"MON2","MON2 Homolog, Regulator Of Endosome-To-Golgi Trafficking","Protein Coding","34","GC12P062466","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MON2"
"PTK7","Protein Tyrosine Kinase 7 (Inactive)","Protein Coding","43","GC06P043076","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTK7"
"LAT2","Linker For Activation Of T Cells Family Member 2","Protein Coding","39","GC07P074199","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAT2"
"RBM19","RNA Binding Motif Protein 19","Protein Coding","35","GC12M113816","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM19"
"CNTNAP5","Contactin Associated Protein Family Member 5","Protein Coding","35","GC02P124025","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTNAP5"
"GREB1","Growth Regulating Estrogen Receptor Binding 1","Protein Coding","36","GC02P011482","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GREB1"
"BAGE2","BAGE Family Member 2","Protein Coding","21","GC21P010413","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAGE2"
"ZC3H10","Zinc Finger CCCH-Type Containing 10","Protein Coding","35","GC12P056118","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H10"
"SEPHS1","Selenophosphate Synthetase 1","Protein Coding","42","GC10M013317","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPHS1"
"SYT8","Synaptotagmin 8","Protein Coding","31","GC11P001829","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT8"
"SLC25A21","Solute Carrier Family 25 Member 21","Protein Coding","41","GC14M036677","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A21"
"MXD4","MAX Dimerization Protein 4","Protein Coding","35","GC04M002286","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MXD4"
"CCT8L2","Chaperonin Containing TCP1 Subunit 8 Like 2","Protein Coding","30","GC22M016593","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT8L2"
"ABI3","ABI Family Member 3","Protein Coding","38","GC17P049210","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABI3"
"SORBS1","Sorbin And SH3 Domain Containing 1","Protein Coding","41","GC10M095311","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORBS1"
"ANKRD44","Ankyrin Repeat Domain 44","Protein Coding","35","GC02M196967","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD44"
"AK3","Adenylate Kinase 3","Protein Coding","42","GC09M004703","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AK3"
"CLDN11","Claudin 11","Protein Coding","40","GC03P170418","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN11"
"SLC25A28","Solute Carrier Family 25 Member 28","Protein Coding","38","GC10M099610","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A28"
"KLF12","Kruppel Like Factor 12","Protein Coding","38","GC13M073686","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF12"
"SRSF5","Serine And Arginine Rich Splicing Factor 5","Protein Coding","38","GC14P069727","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF5"
"WDR66","WD Repeat Domain 66","Protein Coding","36","GC12P122645","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR66"
"TENT4A","Terminal Nucleotidyltransferase 4A","Protein Coding","30","GC05P006713","2.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TENT4A"
"ABI3BP","ABI Family Member 3 Binding Protein","Protein Coding","35","GC03M100749","2.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABI3BP"
"FRMD4B","FERM Domain Containing 4B","Protein Coding","34","GC03M069168","2.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRMD4B"
"MPPED2","Metallophosphoesterase Domain Containing 2","Protein Coding","36","GC11M030406","2.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPPED2"
"ITGA11","Integrin Subunit Alpha 11","Protein Coding","42","GC15M068296","2.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA11"
"DSCR8","Down Syndrome Critical Region 8","RNA Gene","24","GC21P038121","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSCR8"
"TRAT1","T Cell Receptor Associated Transmembrane Adaptor 1","Protein Coding","36","GC03P108823","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAT1"
"GRINA","Glutamate Ionotropic Receptor NMDA Type Subunit Associated Protein 1","Protein Coding","34","GC08P143990","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRINA"
"IRAK2","Interleukin 1 Receptor Associated Kinase 2","Protein Coding","42","GC03P010204","2.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK2"
"YIPF5","Yip1 Domain Family Member 5","Protein Coding","36","GC05M144158","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YIPF5"
"NELFE","Negative Elongation Factor Complex Member E","Protein Coding","34","GC06M031952","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NELFE"
"BEND7","BEN Domain Containing 7","Protein Coding","32","GC10M013392","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BEND7"
"DYNLT1","Dynein Light Chain Tctex-Type 1","Protein Coding","38","GC06M158636","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNLT1"
"SESTD1","SEC14 And Spectrin Domain Containing 1","Protein Coding","34","GC02M179101","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SESTD1"
"GAREM1","GRB2 Associated Regulator Of MAPK1 Subtype 1","Protein Coding","27","GC18M032125","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAREM1"
"PRM1","Protamine 1","Protein Coding","31","GC16M011320","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRM1"
"SLIT1","Slit Guidance Ligand 1","Protein Coding","42","GC10M096998","2.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLIT1"
"ARHGAP24","Rho GTPase Activating Protein 24","Protein Coding","39","GC04P085147","2.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP24"
"SMYD2","SET And MYND Domain Containing 2","Protein Coding","41","GC01P214281","2.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMYD2"
"VGLL4","Vestigial Like Family Member 4","Protein Coding","35","GC03M011566","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VGLL4"
"DNASE1L1","Deoxyribonuclease 1 Like 1","Protein Coding","38","GC0XM154401","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNASE1L1"
"GBGT1","Globoside Alpha-1,3-N-Acetylgalactosaminyltransferase 1 (FORS Blood Group)","Protein Coding","37","GC09M133152","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBGT1"
"C9orf78","Chromosome 9 Open Reading Frame 78","Protein Coding","32","GC09M129827","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf78"
"GTF2IRD2B","GTF2I Repeat Domain Containing 2B","Protein Coding","30","GC07P075092","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2IRD2B"
"MC5R","Melanocortin 5 Receptor","Protein Coding","42","GC18P013815","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MC5R"
"SRBD1","S1 RNA Binding Domain 1","Protein Coding","34","GC02M045388","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRBD1"
"CLPS","Colipase","Protein Coding","40","GC06M041294","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLPS"
"RPP14","Ribonuclease P/MRP Subunit P14","Protein Coding","36","GC03P058295","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPP14"
"PHTF1","Putative Homeodomain Transcription Factor 1","Protein Coding","35","GC01M113696","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHTF1"
"IL22RA1","Interleukin 22 Receptor Subunit Alpha 1","Protein Coding","38","GC01M024119","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL22RA1"
"FIGN","Fidgetin, Microtubule Severing Factor","Protein Coding","35","GC02M163593","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FIGN"
"KIFC1","Kinesin Family Member C1","Protein Coding","41","GC06P033391","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIFC1"
"MARCO","Macrophage Receptor With Collagenous Structure","Protein Coding","40","GC02P118942","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARCO"
"CPNE8","Copine 8","Protein Coding","35","GC12M038646","2.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPNE8"
"POP5","POP5 Homolog, Ribonuclease P/MRP Subunit","Protein Coding","34","GC12M120578","2.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POP5"
"KCNJ16","Potassium Inwardly Rectifying Channel Subfamily J Member 16","Protein Coding","39","GC17P070053","2.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ16"
"TMEM18","Transmembrane Protein 18","Protein Coding","34","GC02M000660","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM18"
"MDN1","Midasin AAA ATPase 1","Protein Coding","38","GC06M089642","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDN1"
"ACSBG1","Acyl-CoA Synthetase Bubblegum Family Member 1","Protein Coding","41","GC15M078167","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSBG1"
"BET1L","Bet1 Golgi Vesicular Membrane Trafficking Protein Like","Protein Coding","36","GC11M000371","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BET1L"
"SGCZ","Sarcoglycan Zeta","Protein Coding","35","GC08M014089","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGCZ"
"TRAM2","Translocation Associated Membrane Protein 2","Protein Coding","35","GC06M052470","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAM2"
"DSCR10","Down Syndrome Critical Region 10","RNA Gene","19","GC21P038206","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSCR10"
"LECT2","Leukocyte Cell Derived Chemotaxin 2","Protein Coding","37","GC05M135922","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LECT2"
"GPR65","G Protein-Coupled Receptor 65","Protein Coding","39","GC14P088005","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR65"
"NCR1","Natural Cytotoxicity Triggering Receptor 1","Protein Coding","37","GC19P055300","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCR1"
"WDR44","WD Repeat Domain 44","Protein Coding","36","GC0XP118346","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR44"
"R3HDM1","R3H Domain Containing 1","Protein Coding","34","GC02P135531","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=R3HDM1"
"ACSL5","Acyl-CoA Synthetase Long Chain Family Member 5","Protein Coding","42","GC10P112374","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSL5"
"RPP40","Ribonuclease P/MRP Subunit P40","Protein Coding","34","GC06M004994","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPP40"
"CHCHD6","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 6","Protein Coding","35","GC03P126704","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD6"
"USP20","Ubiquitin Specific Peptidase 20","Protein Coding","39","GC09P129834","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP20"
"YAF2","YY1 Associated Factor 2","Protein Coding","36","GC12M042157","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAF2"
"BBX","BBX High Mobility Group Box Domain Containing","Protein Coding","35","GC03P107522","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BBX"
"SSUH2","Ssu-2 Homolog","Protein Coding","33","GC03M008591","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSUH2"
"ARL6IP5","ADP Ribosylation Factor Like GTPase 6 Interacting Protein 5","Protein Coding","36","GC03P069084","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL6IP5"
"NSUN7","NOP2/Sun RNA Methyltransferase Family Member 7","Protein Coding","34","GC04P040751","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN7"
"PASK","PAS Domain Containing Serine/Threonine Kinase","Protein Coding","41","GC02M241106","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PASK"
"MIR802","MicroRNA 802","RNA Gene","15","GC21P035720","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR802"
"CACNA1I","Calcium Voltage-Gated Channel Subunit Alpha1 I","Protein Coding","45","GC22P039570","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1I"
"CACNB1","Calcium Voltage-Gated Channel Auxiliary Subunit Beta 1","Protein Coding","41","GC17M039173","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNB1"
"IRF1-AS1","IRF1 Antisense RNA 1","RNA Gene","16","GC05P132420","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF1-AS1"
"WDR7","WD Repeat Domain 7","Protein Coding","34","GC18P056651","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR7"
"DUSP8","Dual Specificity Phosphatase 8","Protein Coding","36","GC11M001531","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP8"
"FMNL2","Formin Like 2","Protein Coding","38","GC02P152335","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMNL2"
"SPINK4","Serine Peptidase Inhibitor Kazal Type 4","Protein Coding","33","GC09P033230","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPINK4"
"TMEM120B","Transmembrane Protein 120B","Protein Coding","32","GC12P121712","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM120B"
"COLCA2","Colorectal Cancer Associated 2","Protein Coding","24","GC11P111298","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COLCA2"
"IGHA1","Immunoglobulin Heavy Constant Alpha 1","Protein Coding","28","GC14M105830","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGHA1"
"MAS1","MAS1 Proto-Oncogene, G Protein-Coupled Receptor","Protein Coding","38","GC06P159906","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAS1"
"C1orf141","Chromosome 1 Open Reading Frame 141","Protein Coding","28","GC01M067092","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf141"
"NSMAF","Neutral Sphingomyelinase Activation Associated Factor","Protein Coding","40","GC08M058569","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSMAF"
"NSUN3","NOP2/Sun RNA Methyltransferase 3","Protein Coding","35","GC03P094062","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN3"
"FRY","FRY Microtubule Binding Protein","Protein Coding","35","GC13P031850","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRY"
"KLHL29","Kelch Like Family Member 29","Protein Coding","33","GC02P023348","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL29"
"FAM221B","Family With Sequence Similarity 221 Member B","Protein Coding","27","GC09M035816","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM221B"
"EGFL8","EGF Like Domain Multiple 8","Protein Coding","34","GC06P033437","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGFL8"
"PALD1","Phosphatase Domain Containing Paladin 1","Protein Coding","31","GC10P070479","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PALD1"
"IGF2-AS","IGF2 Antisense RNA","RNA Gene","24","GC11P002140","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2-AS"
"MGAT4C","MGAT4 Family Member C","Protein Coding","39","GC12M085955","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGAT4C"
"ELL2","Elongation Factor For RNA Polymerase II 2","Protein Coding","38","GC05M095885","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELL2"
"RAB3C","RAB3C, Member RAS Oncogene Family","Protein Coding","36","GC05P058582","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB3C"
"CTIF","Cap Binding Complex Dependent Translation Initiation Factor","Protein Coding","32","GC18P048539","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTIF"
"SUCO","SUN Domain Containing Ossification Factor","Protein Coding","32","GC01P172532","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCO"
